ID,Class
3809370,positive
666558,positive
1411685,positive
4060936,positive
466272,positive
3702905,positive
147157,positive
3452914,negative
2517570,positive
158285,positive
6237234,negative
4528757,negative
1082763,negative
6587913,positive
516410,positive
1236988,negative
4474111,positive
2846318,negative
2775567,negative
2884371,positive
2686615,negative
2966144,neutral
4858847,negative
6473112,positive
3739689,negative
2314797,positive
2397111,positive
5158136,positive
2046400,positive
3531617,positive
3994238,positive
4941587,negative
5403891,positive
63080,positive
4214320,positive
4624121,neutral
2536244,positive
2011925,positive
2555109,positive
4934077,positive
5081541,positive
5439683,positive
1039338,neutral
4933981,positive
3814755,positive
1673200,positive
5260820,positive
3806562,negative
276888,positive
3010422,negative
4517768,neutral
3651835,positive
5010362,negative
2394042,positive
4727375,positive
5020169,positive
3044876,positive
3175445,positive
311711,neutral
3745642,positive
1147711,positive
3199696,negative
4400529,negative
5189276,negative
2969648,positive
3811948,positive
1845107,negative
5451986,positive
2717096,negative
4798895,positive
5394376,negative
2709493,positive
3791368,positive
2170893,positive
6058758,positive
6301192,positive
795541,positive
3453945,neutral
4759671,positive
2004240,neutral
1531630,positive
3257825,positive
2039553,positive
4665918,positive
6085246,positive
5734804,positive
5392616,positive
3503758,positive
3435719,positive
3322006,positive
3267791,positive
1883137,negative
6665097,positive
3211215,negative
2135675,negative
4338044,positive
4073182,positive
665060,negative
6314369,positive
5829091,neutral
5526545,neutral
907137,negative
2728301,positive
2095580,positive
2437771,positive
1407683,positive
2900103,positive
291616,positive
4348424,positive
5668310,neutral
84687,positive
923543,positive
5814853,neutral
5623337,positive
2569148,positive
3770313,positive
2047143,negative
4643531,neutral
4696297,negative
5033255,negative
2830095,positive
6105079,negative
3782852,positive
1680664,positive
64836,positive
422113,negative
6454,neutral
2007315,positive
1154193,positive
2460732,positive
719265,positive
4211239,positive
3774008,positive
2691896,positive
1035818,positive
88306,positive
4471581,negative
4939,positive
368579,positive
1361130,positive
5548652,positive
1923186,positive
2611826,positive
974600,neutral
743697,positive
4627437,positive
6542866,positive
6566488,negative
336055,positive
4747767,negative
3227009,negative
4452043,positive
6007067,positive
1408552,negative
3980408,positive
3530450,positive
2679403,negative
2982898,positive
2849545,negative
6178793,positive
5576724,positive
5499861,neutral
2321594,negative
1996783,positive
6194759,positive
3626461,negative
4269865,negative
5136053,positive
2355537,positive
1154412,neutral
2127162,positive
1972883,positive
1974974,positive
5637122,negative
3106991,positive
6483787,positive
4167866,negative
2129772,positive
2201610,positive
5825378,positive
4691149,negative
645248,negative
5754299,positive
1624337,positive
2349342,positive
2433067,positive
5535094,positive
10856,neutral
3961440,negative
5179392,negative
4884214,positive
5738600,negative
3524323,positive
2416657,negative
1356693,positive
2269362,negative
6084876,negative
5468478,positive
3784053,neutral
1895288,positive
502630,positive
6013629,positive
3833587,positive
1107695,positive
6499649,negative
5460329,negative
4020352,positive
3233314,positive
6645636,positive
4526579,negative
3766953,positive
6167780,positive
5317170,positive
1873790,neutral
3584827,positive
6500065,positive
2246669,neutral
5628995,negative
317543,positive
5215739,positive
3536702,positive
3527547,positive
5400311,positive
4176002,positive
2513499,positive
2476228,neutral
2393038,positive
4870671,positive
2761036,positive
5016661,positive
4714774,positive
6153399,negative
3399430,negative
1559671,positive
3957194,negative
856760,positive
5568867,positive
6089534,positive
325504,positive
696805,positive
5868482,positive
3905052,positive
3287424,neutral
478309,positive
2053205,negative
2437581,positive
5845721,positive
3323656,positive
2277702,positive
3119324,positive
6531533,positive
3481232,positive
2804821,positive
5314409,positive
428090,positive
1308436,positive
5343590,neutral
445811,positive
2263290,positive
6369999,positive
1060588,positive
337687,positive
3469973,positive
3242712,negative
5678454,negative
1333160,positive
1435419,positive
3341917,positive
1430108,positive
3594736,positive
2503898,negative
5881792,negative
1162279,neutral
1737456,positive
4978045,neutral
5360267,positive
5395402,negative
11584,positive
1449848,positive
5968100,neutral
4250955,positive
3630195,negative
1142172,neutral
4001599,positive
1205763,positive
3656359,neutral
5108016,neutral
2757309,positive
4868976,positive
6343880,positive
4587262,negative
3374067,positive
3336462,negative
5040533,positive
4044173,negative
6205079,positive
2447938,positive
5478103,positive
4393848,positive
4432227,positive
1070904,positive
1875091,neutral
4851678,positive
4533179,negative
5143190,positive
1515778,positive
2484169,positive
546811,positive
5020442,positive
1507326,positive
3313598,positive
3838112,negative
803434,negative
4231391,positive
2739166,positive
4673992,positive
5656481,negative
2659965,negative
6451981,positive
3775043,neutral
2030049,positive
86772,positive
1120189,positive
2629686,positive
6307746,positive
2754406,positive
31361,positive
88360,negative
2601738,positive
4072455,positive
5998180,positive
2496877,positive
3170182,negative
4888120,neutral
39885,positive
6025868,positive
2244948,positive
4877850,positive
3613204,positive
4094522,neutral
1186172,negative
6389261,positive
4489773,positive
223361,positive
2827719,positive
3482524,positive
587313,positive
2110255,positive
5015704,positive
2584480,negative
3253307,neutral
4896658,positive
5455742,positive
3085853,positive
1223355,positive
1230093,negative
1410456,positive
5086527,negative
1061380,positive
5454363,positive
215628,positive
676242,positive
6156740,neutral
2977489,neutral
3066014,positive
843825,negative
2699568,positive
4655603,positive
3617390,positive
3558422,neutral
1540746,positive
828123,neutral
2469199,positive
5457075,negative
948195,positive
5057170,negative
162835,positive
4073437,positive
5823475,positive
1308445,neutral
3836974,positive
3257168,positive
536412,positive
5465734,positive
281818,positive
4290277,positive
1135448,negative
3272722,positive
1947738,positive
4684794,neutral
6600939,positive
2994345,neutral
3922079,negative
3100564,negative
6271498,negative
1374423,positive
4737133,positive
5484251,positive
850575,positive
2037085,positive
4394231,negative
4847691,positive
1883036,positive
581521,positive
6546268,positive
1504909,positive
3235366,positive
4217452,negative
2476555,negative
977845,neutral
427993,positive
4795546,negative
3817905,negative
4125609,positive
5279749,positive
4818953,neutral
6401966,negative
4262379,negative
1441511,positive
1436118,positive
3415052,neutral
6104819,positive
2708396,negative
1105364,positive
2421285,positive
2857486,negative
4560648,negative
4170403,positive
4478437,negative
1517800,positive
2299676,positive
5339376,positive
4116744,negative
5270337,negative
4559931,negative
1463527,positive
2167102,negative
2758366,positive
5893243,negative
316973,neutral
4056386,positive
4435338,positive
3770306,positive
5089083,positive
2328126,positive
2175618,negative
5191477,positive
1605182,negative
3201070,negative
4289638,positive
3413783,negative
2584455,positive
622370,positive
382722,positive
3404567,positive
514517,positive
243132,neutral
149325,positive
4142778,positive
3111432,positive
5542989,neutral
5683293,positive
2241812,positive
2167263,negative
959463,positive
5041009,negative
397768,positive
6018850,positive
565618,neutral
3256224,positive
4991447,positive
240087,positive
1007298,positive
5652762,positive
6126394,positive
4816194,negative
1820272,neutral
1964727,positive
2029731,positive
2726444,positive
5571126,positive
5501399,negative
6244128,positive
4726070,positive
1955817,negative
5192463,positive
5634829,negative
5627317,positive
5602678,positive
1445166,positive
585256,positive
1172270,positive
3495279,neutral
6631824,positive
5781930,positive
5075436,negative
6004552,positive
1477250,positive
3337336,positive
2185482,negative
6222566,positive
3315246,positive
3061590,positive
4277311,neutral
2360863,positive
3177202,positive
2014993,negative
4436155,positive
1045630,positive
5572101,positive
3304547,positive
3537509,positive
6105068,negative
5179519,positive
6298622,positive
5830854,positive
4563591,positive
5659167,positive
945868,neutral
2081429,positive
5987200,positive
1150560,positive
4983614,positive
3339340,positive
5796185,positive
1963210,positive
4937775,positive
575409,positive
4762015,negative
